NOMREG;NOMDEP;DATEAPPELLATION;FERME;ANNREOUV;ANNEXE;NOM DU MUSEE;ADR;CP;VILLE;SITWEB;FERMETURE ANNUELLE;PERIODE OUVERTURE;JOURS NOCTURNES;latitude;longitude;result_address;result_score;result_type;result_id
AQUITAINE;GIRONDE;01/02/2003;NON;;;CAPC Musée d'Art Contemporain de Bordeaux;"Entrepôt
7, Rue Ferrère";33000;BORDEAUX;www.capc-bordeaux.fr ou www.bordeaux.fr;Jours fériés sauf 14 juillet et 15 août;Ouvert du mardi, et du mercredi au dimanche de 11h à 18h. Le mercredi  de 11h à 20h;Mercredi jusqu'à 20h;44.848186;-0.572137;7 Rue Ferrère 33000 Bordeaux;0.71;housenumber;33063_3520_cf1445
AQUITAINE;GIRONDE;06/01/2002;NON;;;Musée d'Aquitaine;20, Cours Pasteur;33000;BORDEAUX;www.musee-aquitaine-bordeaux.fr;Jours fériés;Ouvert du mardi au dimanche de 11h à 18h;;44.835543;-0.575205;20 Cours Pasteur 33000 Bordeaux;0.94;housenumber;33063_6980_b4bfa9
AQUITAINE;GIRONDE;06/01/2002;NON;;;Musée des Beaux-Arts;20, Cours D'Albret;33000;BORDEAUX;www.musba-bordeaux.fr;1er janvier, 1er mai, 1er novembre, 25 décembre;Ouvert du mercredi au lundi de 11h à 18h;;44.838056;-0.579413;20 Cours d'Albret 33000 Bordeaux;0.94;housenumber;33063_0120_dcd428
AQUITAINE;GIRONDE;01/02/2003;NON;;;Musée des Arts Décoratifs;"Hôtel de Lalande
39, Rue Bouffard";33000;BORDEAUX;Site de la ville -  www.mairie-bordeaux.fr;Jours fériés;Ouvert du mercredi au lundi de 14h à 18h. Expositions ouvertes de 11h à 18h en semaine et le week-end de 14h à 18h;;44.838956;-0.579686;39 Rue Bouffard 33000 Bordeaux;0.61;housenumber;33063_1105_f6f724
AQUITAINE;GIRONDE;01/02/2003;OUI;2016-2017;;Muséum d'Histoire Naturelle de Bordeaux;5, Place Bardineau;33000;BORDEAUX;www.mairie-bordeaux.fr;;Fermé au public individuel depuis septembre 2008, ouvert pour les scolaires sur rendez-vous;;44.848154;-0.580085;5 Place Bardineau 33000 Bordeaux;0.93;housenumber;33063_0610_291355
AQUITAINE;GIRONDE;01/02/2003;NON;;;Musée Goupil;"Conservatoire de l'Image Industrielle
20 Cours Pasteur";33000;BORDEAUX;Site de la ville;Musée Aquitaine;Musée Aquitaine - Le musée Goupil fonctionne uniquement sur exposition temporaire, à raison d’une par an, en général à l’automne.;;44.835543;-0.575205;20 Cours Pasteur 33000 Bordeaux;0.43;housenumber;33063_6980_b4bfa9
AQUITAINE;GIRONDE;01/02/2003;NON;;;Musée de la Voiture à Cheval;3, Place de la Citadelle;33710;BOURG-SUR-GIRONDE;Site des musées d'aquitaine;1er mai;Ouvert de mars à mai et octobre week-end et jours fériés de 10h à 13h et de 14h à 19h, et de juin à septembre tous les jours;;45.039708;-0.560791;Place de la Citadelle 33710 Bourg;0.64;street;33067_0060_ef3992
AQUITAINE;GIRONDE;01/02/2003;OUI;Réflexion pour CIAP;;Musée Municipal;Esplanade Charles de Gaulle;33190;LA REOLE;;;;;44.581128;-0.041074;Esplanade Charles de Gaulle 33190 La Réole;0.92;street;33352_XXXX_ee08aa
AQUITAINE;GIRONDE;01/02/2003;NON;;;Musée des Beaux-Arts et d'Archéologie;42, Place  Abel Surchamp;33500;LIBOURNE;www.musees-libourne.org;;"Collections permanentes : ouvert le mardi de 14h à 18h et du mercredi au samedi de 9h30 à 13h et de 14h à 18h.
Expositions temporaires : ouvert du mardi au samedi de 9h30 à 12h30 et de 14h à 18h";;44.914487;-0.245068;42 Place Abel Surchamp 33500 Libourne;0.93;housenumber;33243_XXXX_633a3c
AQUITAINE;GIRONDE;01/02/2003;OUI;Non précisée;;Musée Historique ou du Vieux Libourne (Robin);;33500;LIBOURNE;;;;;44.91759;-0.244124;Rue Orbe 33500 Libourne;0.56;street;33243_1040_1407f7
AQUITAINE;GIRONDE;01/02/2003;OUI;Projet CIAP;;Musée d'Histoire et d'Archéologique;Logis Mallet;33330;SAINT-EMILION;;;;;;;;;;
AQUITAINE;GIRONDE;01/02/2003;OUI;Pas d'info;;Musée Municipal;Maison Braneyre Impasse Dupeyron;33730;VILLANDRAUT;;;;;;;;;;
AQUITAINE;LANDES;01/02/2003;NON;;;Musée Historique de l'Hydravion;332, Avenue Louis Breguet;40600;BISCARROSSE;www.hydravions-biscarrosse.com;Jours fériés;Ouvert dun 1er février au 31 décembre du mardi au dimanche de 14h à 18h et en juillet-août tous les jours de 10h à 19h;;44.388887;-1.182563;332 Rue Louis Breguet 40600 Biscarrosse;0.77;housenumber;40046_1111_ba4ddd
AQUITAINE;LANDES;01/02/2003;NON;21 juin 2008;;Musée de Borda;"Mairie de Dax Service du musée Borda
14, Rue Saint Pierre
B.P. 50344";40107;DAX Cédex;http://www.dax.fr/musee-de-borda - Site des musées aquitains;1er mai, 1er et 11 novembre;Ouvert du mardi au samedi de 14h à 18h et le premier dimanche du mois;;43.708837;-1.051437;14 Rue Saint-Pierre 40100 Dax;0.31;housenumber;40088_1750_5b4f4b
AQUITAINE;LANDES;01/02/2003;NON;4 octobre 2003;;Musée Départemental de Préhistoire;Abbaye d'Arthous;40300;HASTINGUES;www.culture-commune.fr - www.arthous.landes.org/;16 décembre au 31 mars, 1er mai, 1er et 11 novembre;Ouvert du 1er avril au 30 septembre du mardi au dimanche de 10h30 à 13h et de 14h à 18h30 et du 1er octobre au 15 décembre du mardi au dimanche de 14h à 17h;;43.524706;-1.121479;Route de l'Abbaye 40300 Hastingues;0.57;street;40120_XXXX_5efc09
AQUITAINE;LANDES;01/02/2003;OUI;2014;;Atelier-Musée  (Ecomusée de la Grande Landes);101, Rue Jacques Desert;40043;LUXEY;Site du parc - www.parc-landes-de-gascogne.fr;;;;44.263529;-0.518812;101 Rue Jacques Désert 40430 Luxey;0.81;housenumber;40167_0060_b47aff
AQUITAINE;LANDES;01/02/2003;NON;;;Musée Despiau-Wlérick;6, Place Marguerite de Navarre;40000;MONT-DE-MARSAN;www.mont-de-marsan.org/decouvrir/decouv_muse.html ou Site des musées aquitains;Jours fériés;Ouvert du mercredi au lundi de 10h à 12h et de 14h à 18h de mai à septembre, et du lundi au dimanche de 10h à 12h et de 14h à 18h durant la période estivale et pendant les vacances scolaires;;43.892599;-0.498893;6 Place Marguerite de Navarre 40000 Mont-de-Marsan;0.93;housenumber;40192_1414_91ecf0
AQUITAINE;LANDES;01/02/2003;NON;;;Musée de la Chalosse;"Domaine de Carcher
480, Chemin du Sala
B.P. 24";40380;MONTFORT-EN-CHALOSSE;www.museedelachalosse.fr;;Ouvert de novembre à mars du mardi au vendredi de 14h à 17h30, d'avril à octobre du mardi au vendredi de 10h à 12h et du mardi au dimanche de 14h à 18h (18h30 en juin, juillet, août);;43.715749;-0.833916;480 Chemin du Sala 40380 Montfort-en-Chalosse;0.58;housenumber;40194_0125_82b7d8
AQUITAINE;LANDES;01/02/2003;NON;;;Ecomusée de la Grande Lande;Route de Soférino;40630;SABRES;www.parc-landes-de-gascogne.fr;;Ouvert en basse saison (avril au 31 mai et 15 septembre au 4 novembre du lundi au samedi de 14h à 16h40, dimanche et jours fériés de 10h à 12h et de 14h à 16h40, en haute saison tous les jours de 10h à 12h et de 14h à 16h40, fermeture à 18h ou 19h;;44.149054;-0.750737;Route de Solférino 40630 Sabres;0.83;street;40246_0102_63d186
AQUITAINE;LANDES;01/02/2003;NON;;;Musée Municipal;Rue du Général Lamarque;40500;SAINT-SEVER;http://www.saint-sever.fr/culture_musee.htm;;Ouvert de juillet à septembre de 14h30 à 18h;;43.758576;-0.572238;Rue du Général Lamarque 40500 Saint-Sever;0.92;street;40282_0039_6d6629
AQUITAINE;LANDES;01/02/2003;NON;2002;;Musée Départemental de la Faïence et des Arts de la table;2378, Route d'Hagetmau;40320;SAMADET;www.museesamadet.landes.org;1er mai, 1er et 11 novembre, du 1er décembre 2013 au 31 janvier 2014;Ouvert du 1er février au 31 mai de 14h à  18h et du 1er juin au 30 septembre de 10h à 12h et du 14h à 18h30 du mardi au dimanche, et du 1er octobre au 30 novembre de 14h à 18h du mardi au dimanche;;43.641006;-0.510832;2378 Route d'Hagetmau 40320 Samadet;0.91;housenumber;40286_0021_7aa17f
AQUITAINE;LANDES;01/02/2003;NON;Juin 2009;;Musée Municipal du Lac;112, Place de la Mairie;40460;SANGUINET;www.ville-sanguinet.fr;;Ouvert de mi-avril à fin juin le mercredi et samedi de 14h à 18h, en juillet août du mercredi au lundi de 10h à 13h et de 15h30 à 19h et de septembre à mi-octobre mercredi et samedi de 14h à 18h;;44.483691;-1.075968;Place de la Mairie 40460 Sanguinet;0.81;street;40287_1040_a3bd38
AQUITAINE;LOT ET GARONNE;01/02/2003;NON;;;Musée des Beaux-Arts;Place du Dr Pierre Esquirol;47916;AGEN Cedex 9;www.agen.fr/musee;1er mai, 1er novembre, 25 décembre et 1er janvier;Ouvert du 1er octobre au 30 avril de 10h à 12h30 et de 13h30 à 18h du mercredi au lundi et de mai à septembre de 10h à 18h;;44.202967;0.615493;Place du Docteur Esquirol 47000 Agen;0.44;street;47001_1041_4331a7
AQUITAINE;LOT ET GARONNE;01/02/2003;NON;;;Musée Municipal Albert Marzelles;15, Rue Abel Boyé;47200;MARMANDE;Site des musées aquitains et site de la ville;;Ouvert du mercredi au vendredi de 15h à 18h et le samedi de 10h à 12h et de 15h à 18h;;44.498918;0.166067;15 Rue Abel Boye 47200 Marmande;0.93;housenumber;47157_0020_106b96
AQUITAINE;LOT ET GARONNE;29/08/2006;NON;;;Musée du Liège et du Bouchon;Rue du Puits Saint Côme;47170;MEZIN;www.cg47.fr;;Ouvert du 1er avril au 31 mai du mardi au dimanche de 14h à 18h, du 1er juin au 30 septembre du mardi au vendredi de 10h à 12h30 et de 14h à 18h, en octobre du mardi au vendredi de 14h à 18h;;44.056911;0.25639;Rue Saint-Côme 47170 Mézin;0.68;street;47167_0231_33fa7e
AQUITAINE;LOT ET GARONNE;01/02/2003;NON;;;Musée du Château Henri IV;Rue Henri IV;47600;NERAC;Site des musées aquitains ou www.nerac.fr;Janvier, février, 1er week-end de mai et 3ème lundi de septembre;Ouvert d'octobre à mars de 14h à 18h du mardi au jeudi et week-end et d'avril à septembre tous les jours de 10h à 18h;;44.135138;0.33973;4 Rue Henri IV 47600 Nérac;0.85;housenumber;47195_0470_aa0527
AQUITAINE;LOT ET GARONNE;01/02/2003;NON;2012;;Musée de Préhistoire Mésolithique Laurent Coulonges;Le Bourg;47500;SAUVETERRE-LA-LEMANCE;www.sauveterre-prehistoire.fr ou www.tourisme-fumelois.fr;Jours fériés sauf 14 juillet et 15 août;Ouvert du 15 avril au 31 juin et de septembre à octobre du mardi au samedi de 10h à 12h30 et de 13h30 à 17h30, dimanche de 13h30 à 17h30, en juillet-août tous les jours de 10h à 12h30 et de 14h à 18h, jours fériés de 14h à 18h, et du 15 octobre au 31 déce;;44.597508;1.016896;Le Bouy 47500 Sauveterre-la-Lémance;0.79;locality;47292_B012_aacaa6
AQUITAINE;LOT ET GARONNE;01/02/2003;NON;;;Musée Municipal (Moulin de Gajac);2, Rue du Jardins;47300;VILLENEUVE-SUR-LOT;Site de la ville;Jours fériés;Ouvert du lundi au vendredi de 10h à 12h et de 14h à 18h, samedi et dimanche de 14h à 18h;;44.405095;0.707815;2 Rue des Jardins 47300 Villeneuve-sur-Lot;0.83;housenumber;47323_2980_137b4f
AQUITAINE;PYRÉNÉES ATLANTIQUES;01/02/2003;NON;;;Musée Municipal;Rue de l'Eglise;64260;ARUDY;www.museearudy.com ou www.ot-arudy.fr;Octobre à décembre;Ouvert du 1er janvier au 30 juin et en septembre du mardi au vendredi de 14h à 17h, le dimanche de 15h à 18h en juillet-août tous les jours de 10 h à 12 h et de 15 h à 18 h et du 1er octobre au 31 décembre le dimanche de 15 h à 18 h;;43.105938;-0.42719;Rue de l'Église 64260 Arudy;0.92;street;64062_0370_0a8972
AQUITAINE;PYRÉNÉES ATLANTIQUES;01/02/2003;OUI;;;Musée Bonnat-Helleu - Musée des Beaux-Arts de Bayonne;5, Rue Jacques-Laffitte;64100;BAYONNE;www.museebonnat.bayonne.fr;Jours fériés;Ouvert du 1er octobre au 31 mai de 10h30 à 12h30 et de 13H30 à 18h30 du mercredi au lundi et du 1er juin au 30 septembre de 10h30 à 18h30;;43.49213;-1.472317;5 Rue Jacques Laffitte 64100 Bayonne;0.93;housenumber;64102_1200_a19536
AQUITAINE;PYRÉNÉES ATLANTIQUES;01/02/2003;NON;21/06/01;;Musée Basque et de l'Histoire de Bayonne;37, Quai des Corsaires;64100;BAYONNE;www.musee-basque.com;Jours fériés;Ouvert du mardi au dimanche d'octobre à mars de 10h30 à 18h, et d'avril à septembre de 10h à 18h30,  tous les jours en juillet-août de 10h à 18h30 nocturnes le jeudi jusqu'à 20h30;jeudi fermeture à 20h et  jusqu'à 20h30 en juillet et août;43.491074;-1.473873;37 Quai des Corsaires 64100 Bayonne;0.93;housenumber;64102_0610_5654fd
AQUITAINE;PYRÉNÉES ATLANTIQUES;01/02/2003;NON;Juin 2010;;Muséum d'Histoire Naturelle;"Hôtel de ville
1, Avenue Maréchal Leclerc";64100;BAYONNE;www.museum.bayonne.fr;;Ouvert du 15 avril au 14 octobre du mardi au dimanche de 10h30 à 12h30 et de 13h30 à 18h et du 15 octobre au 14 avril du mardi au vendredi de 13h30 à 17h samedi, dimanche de 11h à 12h30 et de 13h30 à 17h;;43.493388;-1.48047;1 Avenue Maréchal Foch 64100 Bayonne;0.5;housenumber;64102_1540_8caf0c
AQUITAINE;PYRÉNÉES ATLANTIQUES;01/02/2003;NON;;;Musée Edmond Rostand;"Villa Arnaga
Route du Docteur Camino";64250;CAMBO-LES-BAINS;www.arnaga.com;;Ouvert tous les jours d'avril à juin  et de septembre au 14 octobre de 9h30 à 12h30 et de 14h30 à 18h30, en juillet-août de 10h à 19h, et du 15 octobre à la fin des vacances de la Toussaint de 14h30 à 18h;;;;;;;
AQUITAINE;PYRÉNÉES ATLANTIQUES;01/02/2003;NON;;;Musée Municipal de Guéthary;"Parc municipal André Narbaits 
117, Avenue du Général de Gaulle";64210;GUETHARY;http://www.musee-de-guethary.fr/ OU Site des musées aquitains;Novembre à avril;Ouvert de mai à juin et de septembre à octobre lundi, mercredi au samedi de 14h30 à 18h30, en juillet-août lundi, mercredi au samedi de 15h à 19h;;43.421516;-1.607796;117 Avenue du Général de Gaulle 64210 Guéthary;0.55;housenumber;64249_0065_55359f
AQUITAINE;PYRÉNÉES ATLANTIQUES;01/02/2003;NON;;;Musée Municipal des Beaux-Arts;Rue Mathieu Lalanne;64000;PAU;http://musee.ville-pau.fr;;Ouvert de 10h à 12h et de 14h à 18h;;43.297273;-0.364361;Rue Mathieu Lalanne 64000 Pau;0.93;street;64445_2880_b9e4b9
AQUITAINE;PYRÉNÉES ATLANTIQUES;06/01/2002;NON;;;Musée National du Château;;64000;PAU;www.musee-chateau-pau.fr;1er janvier, 1er mai, 25 décembre;Ouvert du 16 septembre au 14 juin 2010 de 9h30 à 11h45 et de 14h à 17h et du 15 juin au 15 septembre de 9h30 à 12h30 et de 13h30 à 18h45;;43.301752;-0.369218;Rue Carnot 64000 Pau;0.41;street;64445_0790_8e1d6c
AQUITAINE;PYRÉNÉES ATLANTIQUES;01/02/2003;OUI;?;;Musée Béarnais;"Association Régionaliste de Pyrénées
7 avenue Henri Faisans";64000;PAU;;;;;43.299954;-0.361253;7 Rue Henri Faisans 64000 Pau;0.39;housenumber;64445_2040_d66cf6
AQUITAINE;PYRÉNÉES ATLANTIQUES;01/02/2003;NON;;;Musée Bernadotte;8, Rue Tran;64000;PAU;site de la ville;;Ouvert du mardi au dimanche de 10h à 12h et de  14h à 18h;;43.297209;-0.372526;8 Rue Tran 64000 Pau;0.94;housenumber;64445_4140_139e03
AUVERGNE;ALLIER;01/02/2003;NON;;;Musée Charles-Louis Philippe;5, Rue Charles-Louis Philippe;03350;CERILLY;www.mairie-cerilly.fr;;"Ouvert du 1er mai au 30 juin et du 1er septembre au 31 octobre de 15h à 18h, samedi, dimanche et jours fériés  de 15h à 18h, en juillet-août tous les jours de 15h à 18h.
En dehors de ces périodes, possibilité de visite tous les jours uniquement sur rende";;46.617913;2.823245;5 Rue Charles Louis Philippe 03350 Cérilly;0.92;housenumber;03048_0080_cb7d55
AUVERGNE;ALLIER;01/02/2003;NON;;;Musée Municipal de Gannat;Place Rantian;03800;GANNAT;http://www.bassin-gannat.com/;;Ouvert d'avril à juin et septembre à mi-octobre du mardi au dimanche de 14h à 18h et juillet/août du mardi au samedi de 10h30 à 12h et de 14h à 19h et le dimanche de 14h à 19h;;46.102147;3.19633;Place Rantian 03800 Gannat;0.92;street;03118_1150_3a5c11
AUVERGNE;ALLIER;01/02/2003;OUI;Non prévue;;Musée Rural de la Sologne Bourbonnaise;"Michel LABONNE
Secrétaire des Amis du Muséee
149, Route de Bourgogne";03400;IZEURE;;;;;46.57337;3.359803;149 Route de Bourgogne 03400 Yzeure;0.38;housenumber;03321_0280_4a0183
AUVERGNE;ALLIER;01/02/2003;OUI;21 juin 2013;;Musée des Musiques Populaires - MuPop;3, Rue Notre Dame;03100;MONTLUCON;www.mupop.fr;du 1er au 27 janvier, 1er amis, 25 décembre;16 septembre au 30 avril (baisse saison) de 14h à 18h et le matinsur rdv et du 2 mai au 15 septembre (haute saison) de 10h à 19h;;46.34088;2.605558;3 Rue Notre-Dame 03100 Montluçon;0.93;housenumber;03185_2800_03497f
AUVERGNE;ALLIER;19/11/2009;NON;;;Centre National du Costume de Scène et de la Scénographie;"Quartier Villars
Route de montilly";03000;MOULINS;www.cncs.fr;25 décembre, 1erjanvier, 1er mai et lors du montage des expositions;Ouvert tous les jours de 10h à 18h, en juillet-août de 10h à 19h;;;;;;;
AUVERGNE;ALLIER;01/02/2003;NON;;;Musée Anne de Beaujeu;"1, Avenue Victor Hugo
B.P. 1669";03016;MOULINS Cedex;www.mab.allier.fr;1er janvier, 25 décembre, 1er mai;Ouvert de septembre à juin du mardi au samedi de 10h à 12h et de 14h à 18h, dimanches et jours fériés de 14h à 18h. En juillet-août ouvert du lundi au samedi de 10h à 12h30 et de 14h à 18h30, dimanches et jours fériés de 14h à 18h30;;46.568527;3.333844;1 Avenue Victor Hugo 03000 Moulins;0.56;housenumber;03190_2190_71383d
AUVERGNE;ALLIER;01/02/2003;NON;;;Musée Rieckotter;"Hôtel de Ville
Boulevard des Arène - B.P. 10";03310;NERIS-LES-BAINS;www.ville-neris-les-bains.fr;;Ouvert d'avril à octobre du mercredi au samedi de 14h30 à 18h;;;;;;;
AUVERGNE;ALLIER;01/02/2003;NON;;;Musée Municipal de Souvigny;Place Aristide Briand;03210;SOUVIGNY;site de la ville www.ville-souvigny.com;1er mai, 25 décembre, 1er janvier - Mars;Ouvert d'avril à mai et d'octobre à mi- novembre du mercredi au lundi de 9h à 12h et de 14h à 18h, de juin à septembre tous les jours de 9h à 12h et de 14h à 18h, en juillet-août de 9h à 12h et de 14h à 19h;;46.534768;3.192475;Place Aristide Briand 03210 Souvigny;0.92;street;03275_0040_5f368f
AUVERGNE;ALLIER;01/02/2003;NON;2 juillet 2002;;Musée des Arts D'Afrique et D'Asie;11, Rue Mounin;03200;VICHY;www.musee-aaa.com;;Ouvert du mardi au dimanche de 14h à 18 h de début mai à fin octobre;;46.128546;3.420555;11 Rue Mounin 03200 Vichy;0.93;housenumber;03310_2190_199b13
AUVERGNE;CANTAL;01/02/2003;NON;;;Musée des Sciences;Château Saint Etienne;15000;AURILLAC;www.aurillac.fr;1er janvier, 1er mai, 1er novembre, 25 décembre;Ouvert de janvier à mi-juin et de septembre à décembre du mardi au samedi de 14h à l8h et de mi-juin au 4 septembre du lundi au samedi de 10h à 18h30 et le dimanche de 14h à 18h30;;44.933328;2.444943;Rue du Château Saint-Étienne 15000 Aurillac;0.78;street;15014_0520_c0343b
AUVERGNE;CANTAL;01/02/2003;NON;;;Musée d'Art et d'Archéologie;"Centre Culturel Pierre Mendès France
37, rue des Carmes";15012;AURILLAC Cedex;www.ville-aurillac.fr;;"Ouvert de février à novembre du mardi au samedi de 10h à 12h et de 14h à 18h, le dimanche de 14h à 18h en juillet-août
Expositions temporaires (Ecuries) du lundi au samedi de 13h30 à 18h30
Expositions temporaires (Sellerie) du mardi au samedi de 14h à 1";;44.925394;2.441947;37 Rue des Carmes 15000 Aurillac;0.36;housenumber;15014_0410_d78e9f
AUVERGNE;CANTAL;01/02/2003;NON;;;Ecomusée de Margeride-Haute-Auvergne;"La Tour
Jardin de Saint-Martin";15320;RUYNES-EN-MARGERIDE;http://www.saint-flour.fr/culture/musees/ecomusee-margeride.php;Décembre et janvier;Ouvert tous les jours en juin et septembre tous les jours de 14h à 18h et en juillet aôut tous les jours de 10h à 13h et de 15h à 19h;;45.000522;3.224427;Rue de la Tour 15320 Ruynes-en-Margeride;0.55;street;15168_0800_df4bb5
AUVERGNE;CANTAL;01/02/2003;NON;;;Musée d'art et d'histoire Alfred Douët;"Maison consulaire
17, Place d'Armes";15100;SAINT-FLOUR;Site de la ville;1er mai, jours fériés du 16/10 au 14/04;Ouvert du 2 mai au 30 septembre tous les jours de 10h à 12h et de 14h à 18h, du 1er octobre au 30 avril du lundi au samedi de 10h à 12h et de 14h à 17h;;45.034016;3.095067;17 Place d'Armes 15100 Saint-Flour;0.61;housenumber;15187_0030_41c610
AUVERGNE;CANTAL;01/02/2003;NON;;;Musée de la Haute Auvergne;"Palais épiscopal
1, Place d'Armes";15100;SAINT-FLOUR;www.auvergne-centrefrance.com/geotouring/musees/detail/mus154.htm;1er mai, jours fériés du 01/10 au 30/04;Ouvert du 2 mai au 30 septembre tous les jours de 10h à 12h et de 14h à 18h, du 1er octobre au 30 avril le lundi et du mercredi au samedi de 10h à 12h et de 14h à 17h;;45.033137;3.094858;1 Place d'Armes 15100 Saint-Flour;0.62;housenumber;15187_0030_41c610
AUVERGNE;HAUTE-LOIRE;01/02/2003;NON;;;Musée de Paléontologie;Place de l'église;43380;CHILHAC;http://www.museechilhac.fr;;Ouvert (Pâqes à la Toussaint) avril à juin et de septembre à Toussaint le dimanche et jours fériés de 14h à 18h, et en juillet-août tous les jours de 10h à 12h et de 15h à 19h;;45.158926;3.432601;Route de Lavoute 43380 Chilhac;0.47;street;43070_XXXX_233a09
AUVERGNE;HAUTE-LOIRE;01/02/2003;NON;;;Musée des Arts et Traditions Populaires de Haute Loire;;43100;LAVAUDIEU;Site des amis de Lavaudieu - www.abbayedelavaudieu.fr;Décembre à mars;Ouvert d'avril à juin, et de septembre à novembre du mercredi au lundi de 10h à 12h et de 14h à 18h, en juillet-août tous les jours de 10h à 12h45 et de 14h à 18h45;;45.274699;3.434854;Buze 43100 Lavaudieu;0.67;locality;43117_B023_72ffd1
AUVERGNE;HAUTE-LOIRE;01/02/2003;OUI;;;Musée Crozatier;Jardin Henri Vinay;43000;LE PUY-EN-VELAY;www.lepuyenvelay.fr;Novembre à mai;Ouvert de juin à septembre de 10h à 13h et de 14h à 19h et d'octobre à novembre de 10h à 12h et de 14h à 16h;;;;;;;
